feed_id,source_stop_id,name,lat,lon,mode,location_type,source_parent_id,city,district,region,country,wheelchair,platform_code,zone_id,timezone,departures_per_day
czptt,-SR70S-CZ-57129-2,Zákupy,50.681474,14.635816,train,0,-SR70ST-CZ-57129,,,,CZ,,2,,Europe/Prague,0
czptt,-SR70S-CZ-57130,Jablonec nad Jizerou-Hradsko,50.680654,15.451289,train,0,,,,,CZ,,,,Europe/Prague,149
czptt,-SR70S-CZ-57139,Zákupy-Božíkov,50.678707,14.649919,train,0,,,,,CZ,,,,Europe/Prague,451
czptt,-SR70S-CZ-57140,Poniklá zastávka,50.666746,15.451043,train,0,,,,,CZ,,,,Europe/Prague,149
czptt,-SR70S-CZ-57141,"km 440,400=440,412",50.264083,14.302788,train,0,,,,,CZ,,,,Europe/Prague,1
czptt,-SR70S-CZ-57146-1,Praha-Stodůlky,50.062201,14.346126,train,0,-SR70ST-CZ-57146,,,,CZ,,1,,Europe/Prague,322
czptt,-SR70S-CZ-57146-3,Praha-Stodůlky,50.062201,14.346126,train,0,-SR70ST-CZ-57146,,,,CZ,,3,,Europe/Prague,368
czptt,-SR70S-CZ-57150-1,Poniklá,50.648641,15.456994,train,0,-SR70ST-CZ-57150,,,,CZ,,1,,Europe/Prague,151
czptt,-SR70S-CZ-57150-2,Poniklá,50.648641,15.456994,train,0,-SR70ST-CZ-57150,,,,CZ,,2,,Europe/Prague,5
czptt,-SR70S-CZ-57156-1,Praha-Krč,50.034178,14.446818,train,0,-SR70ST-CZ-57156,,,,CZ,,1,,Europe/Prague,1688
czptt,-SR70S-CZ-57156-10,Praha-Krč,50.034178,14.446818,train,0,-SR70ST-CZ-57156,,,,CZ,,10,,Europe/Prague,1
czptt,-SR70S-CZ-57156-1a,Praha-Krč,50.034178,14.446818,train,0,-SR70ST-CZ-57156,,,,CZ,,1a,,Europe/Prague,3
czptt,-SR70S-CZ-57156-1zc,Praha-Krč,50.034178,14.446818,train,0,-SR70ST-CZ-57156,,,,CZ,,1zc,,Europe/Prague,0
czptt,-SR70S-CZ-57156-3,Praha-Krč,50.034178,14.446818,train,0,-SR70ST-CZ-57156,,,,CZ,,3,,Europe/Prague,18
czptt,-SR70S-CZ-57156-6,Praha-Krč,50.034178,14.446818,train,0,-SR70ST-CZ-57156,,,,CZ,,6,,Europe/Prague,83
